OID_,Region,Site_Code,SiteID,Site_name,Habitat,Subregion,StationID,First_Year_surveyed,length_m,Depth_ft,latDD,lonDD,latDeg,latMin,lonDeg,lonMin
219,FKNMS,7D2,75,Tennessee Deep,OD,MK,754,1996,23,43,24.752700000000001,-80.757800000000003,24.000000000000000,45.161999999999999,-80.000000000000000,45.468000000000004
220,FKNMS,5D1,76,Sombrero Deep,OD,MK,761,1996,20,50,24.622299999999999,-81.111999999999995,24.000000000000000,37.338000000000001,-81.000000000000000,6.720000000000000
221,FKNMS,5D1,76,Sombrero Deep,OD,MK,762,1996,20,45,24.622299999999999,-81.111999999999995,24.000000000000000,37.338000000000001,-81.000000000000000,6.720000000000000
222,FKNMS,5D1,76,Sombrero Deep,OD,MK,763,1996,20,47,24.623100000000001,-81.110500000000002,24.000000000000000,37.386000000000003,-81.000000000000000,6.630000000000000
223,FKNMS,5D1,76,Sombrero Deep,OD,MK,764,1996,20,48,24.623100000000001,-81.110500000000002,24.000000000000000,37.386000000000003,-81.000000000000000,6.630000000000000
224,FKNMS,5D2,77,Looe Key Deep,OD,LK,771,1996,23,41,24.542100000000001,-81.415300000000002,24.000000000000000,32.526000000000003,-81.000000000000000,24.917999999999999
225,FKNMS,5D2,77,Looe Key Deep,OD,LK,772,1996,22,41,24.542100000000001,-81.415300000000002,24.000000000000000,32.526000000000003,-81.000000000000000,24.917999999999999
226,FKNMS,5D2,77,Looe Key Deep,OD,LK,773,1996,22,41,24.542600000000000,-81.412800000000004,24.000000000000000,32.555999999999997,-81.000000000000000,24.768000000000001
227,FKNMS,5D2,77,Looe Key Deep,OD,LK,774,1996,21,41,24.542600000000000,-81.412800000000004,24.000000000000000,32.555999999999997,-81.000000000000000,24.768000000000001
228,FKNMS,5D3,78,Eastern Sambo Deep,OD,LK,781,1996,26,48,24.488399999999999,-81.665899999999993,24.000000000000000,29.303999999999998,-81.000000000000000,39.954000000000001
229,FKNMS,5D3,78,Eastern Sambo Deep,OD,LK,782,1996,22,48,24.488399999999999,-81.665899999999993,24.000000000000000,29.303999999999998,-81.000000000000000,39.954000000000001
230,FKNMS,5D3,78,Eastern Sambo Deep,OD,LK,783,1996,22,48,24.488399999999999,-81.665899999999993,24.000000000000000,29.303999999999998,-81.000000000000000,39.954000000000001
231,FKNMS,5D3,78,Eastern Sambo Deep,OD,LK,784,1996,23,46,24.488399999999999,-81.665899999999993,24.000000000000000,29.303999999999998,-81.000000000000000,39.954000000000001
232,FKNMS,5D4,79,Western Sambo Deep,OD,LK,791,1996,22,40,24.478000000000002,-81.717100000000002,24.000000000000000,28.680000000000000,-81.000000000000000,43.026000000000003
233,FKNMS,5D4,79,Western Sambo Deep,OD,LK,792,1996,20,40,24.478000000000002,-81.717100000000002,24.000000000000000,28.680000000000000,-81.000000000000000,43.026000000000003
234,FKNMS,5D4,79,Western Sambo Deep,OD,LK,793,1996,26,27,24.479600000000001,-81.714200000000005,24.000000000000000,28.776000000000000,-81.000000000000000,42.851999999999997
235,FKNMS,5D4,79,Western Sambo Deep,OD,LK,794,1996,22,29,24.479600000000001,-81.714200000000005,24.000000000000000,28.776000000000000,-81.000000000000000,42.851999999999997
236,FKNMS,5D5,80,Rock Key Deep,OD,LK,801,1996,22,42,24.453199999999999,-81.856800000000007,24.000000000000000,27.192000000000000,-81.000000000000000,51.408000000000001
237,FKNMS,5D5,80,Rock Key Deep,OD,LK,802,1996,22,40,24.453199999999999,-81.856800000000007,24.000000000000000,27.192000000000000,-81.000000000000000,51.408000000000001
238,FKNMS,5D5,80,Rock Key Deep,OD,LK,803,1996,23,40,24.453199999999999,-81.856800000000007,24.000000000000000,27.192000000000000,-81.000000000000000,51.408000000000001
239,FKNMS,5D5,80,Rock Key Deep,OD,LK,804,1996,21,40,24.453199999999999,-81.856800000000007,24.000000000000000,27.192000000000000,-81.000000000000000,51.408000000000001
240,FKNMS,2D1,81,Sand Key Deep,OD,LK,811,1996,22,35,24.451699999999999,-81.879800000000003,24.000000000000000,27.102000000000000,-81.000000000000000,52.787999999999997
241,FKNMS,2D1,81,Sand Key Deep,OD,LK,812,1996,22,34,24.451699999999999,-81.879800000000003,24.000000000000000,27.102000000000000,-81.000000000000000,52.787999999999997
242,FKNMS,2D1,81,Sand Key Deep,OD,LK,813,1996,22,33,24.451699999999999,-81.879800000000003,24.000000000000000,27.102000000000000,-81.000000000000000,52.787999999999997
243,FKNMS,2D1,81,Sand Key Deep,OD,LK,814,1996,22,30,24.451699999999999,-81.879800000000003,24.000000000000000,27.102000000000000,-81.000000000000000,52.787999999999997
